Threshold,Method,Model,Accuracy_mean,Accuracy_std,Cohen_Kappa_mean,Cohen_Kappa_std,Modularity_mean,Modularity_std,Num_Communities_mean,Num_Communities_std,Avg_Community_Size_mean,Avg_Community_Size_std,Avg_Clustering_mean,Avg_Clustering_std,Graph_Density_mean,Graph_Density_std,Avg_Degree_mean,Avg_Degree_std
0.7,stratified,GraphSAGE,0.5973055772013576,0.010619065187925414,0.44833332794932523,0.013906145738744964,0.831541053762038,0.00104527983775232,497.7,5.498484639728781,11.829284066193884,0.23217798230149822,0.056288250469594715,0.004961925417357981,0.0010158714503810402,3.356632377682637e-05,5.984940569894695,0.34791490437311956
0.8,blackhole,GAT,0.6638266577378273,0.02727158833781896,0.5416384171740792,0.037248542779994766,0.8320646490169123,0.010701639444555973,248.6,10.156552345927013,4.913683774178733,0.08743275791011729,0.6564493005120108,0.01183185646871777,0.009400395492236386,0.00044935280905275624,11.454114937655572,0.26589306889426506
0.8,blackhole,GCN,0.6203911221979521,0.016982352493148674,0.48335680751606525,0.024385194222968438,0.8320646490169123,0.010701639444555973,248.6,10.156552345927013,4.913683774178733,0.08743275791011729,0.6564493005120108,0.01183185646871777,0.009400395492236386,0.00044935280905275624,11.454114937655572,0.26589306889426506
0.8,blackhole,GraphSAGE,0.6242598095270986,0.03254873610069417,0.48827534758541236,0.04394301018739638,0.8320646490169123,0.010701639444555973,248.6,10.156552345927013,4.913683774178733,0.08743275791011729,0.6564493005120108,0.01183185646871777,0.009400395492236386,0.00044935280905275624,11.454114937655572,0.26589306889426506
0.8,random,GAT,0.593803902181515,0.015338656042566678,0.44625960655241526,0.02037498794566087,0.8394675934557847,0.0006922642719289893,551.5,4.143267631552029,8.191654506212256,0.13880995546345046,0.009682170853743417,0.0002760152013784167,0.0006796078603505229,3.430413857804891e-06,3.069375799381867,0.04543371087040448
0.8,random,GCN,0.5193874847574353,0.017340299582020716,0.351193824612935,0.02155036311868756,0.8394675934557847,0.0006922642719289893,551.5,4.143267631552029,8.191654506212256,0.13880995546345046,0.009682170853743417,0.0002760152013784167,0.0006796078603505229,3.430413857804891e-06,3.069375799381867,0.04543371087040448
0.8,random,GraphSAGE,0.5867718071263586,0.006361706909727863,0.4387664288329892,0.009167934891394608,0.8394675934557847,0.0006922642719289893,551.5,4.143267631552029,8.191654506212256,0.13880995546345046,0.009682170853743417,0.0002760152013784167,0.0006796078603505229,3.430413857804891e-06,3.069375799381867,0.04543371087040448
0.8,stratified,GAT,0.5921225943880708,0.019684580393813263,0.443496504484384,0.023662530164484646,0.8431264767251394,0.0029267441571681355,541.8,4.491968140779472,7.7203330444648515,0.08575097047311375,0.01872842820256817,0.0007595299086356745,0.0007710590321185054,3.4865700648011966e-06,3.2244518507064384,0.04553905075448405
0.8,stratified,GCN,0.5336227247328889,0.02109120674628312,0.3679263576252572,0.02633461655348615,0.8431264767251394,0.0029267441571681355,541.8,4.491968140779472,7.7203330444648515,0.08575097047311375,0.01872842820256817,0.0007595299086356745,0.0007710590321185054,3.4865700648011966e-06,3.2244518507064384,0.04553905075448405
0.8,stratified,GraphSAGE,0.5927712839518836,0.011536557540517717,0.4468054822669596,0.014954875646405612,0.8431264767251394,0.0029267441571681355,541.8,4.491968140779472,7.7203330444648515,0.08575097047311375,0.01872842820256817,0.0007595299086356745,0.0007710590321185054,3.4865700648011966e-06,3.2244518507064384,0.04553905075448405
0.9,blackhole,GAT,0.8166831789004331,0.05359896938764154,0.744416784792595,0.0632644324672157,0.5547875358109737,0.21561717150278273,67.8,24.234044006085504,3.747689479084825,0.28763099449560153,0.47606586334701895,0.0389520576059492,0.03808014983547084,0.024176123589870768,7.803876233014236,2.85464754686328
0.9,blackhole,GCN,0.7969615252532398,0.07624444332275176,0.7187447460418909,0.09482484842910849,0.5547875358109737,0.21561717150278273,67.8,24.234044006085504,3.747689479084825,0.28763099449560153,0.47606586334701895,0.0389520576059492,0.03808014983547084,0.024176123589870768,7.803876233014236,2.85464754686328
0.9,blackhole,GraphSAGE,0.8200900281797855,0.04600395742611501,0.7471335498887571,0.060613926254506796,0.5547875358109737,0.21561717150278273,67.8,24.234044006085504,3.747689479084825,0.28763099449560153,0.47606586334701895,0.0389520576059492,0.03808014983547084,0.024176123589870768,7.803876233014236,2.85464754686328
0.9,random,GAT,0.5900712051570621,0.022907483548180355,0.44831212883423666,0.030963116628106763,0.9893204674259319,0.0021405549154192294,462.4,14.385177556545242,2.877800047641756,0.09298221046278679,0.0004173865742689362,0.0005388453748746988,0.000985701542859861,4.341809685005363e-05,1.3085741189677798,0.025217085797773646
0.9,random,GCN,0.5051890947265042,0.018776291524025067,0.3351163826089853,0.024836290513519325,0.9893204674259319,0.0021405549154192294,462.4,14.385177556545242,2.877800047641756,0.09298221046278679,0.0004173865742689362,0.0005388453748746988,0.000985701542859861,4.341809685005363e-05,1.3085741189677798,0.025217085797773646
0.9,random,GraphSAGE,0.5403505476695053,0.019906468002854616,0.38016847367402684,0.027722060350932047,0.9893204674259319,0.0021405549154192294,462.4,14.385177556545242,2.877800047641756,0.09298221046278679,0.0004173865742689362,0.0005388453748746988,0.000985701542859861,4.341809685005363e-05,1.3085741189677798,0.025217085797773646
0.9,stratified,GAT,0.5805806162888681,0.029469103567258178,0.43602674239739014,0.039436450952053496,0.9712151637687457,0.005439603760541944,402.5,13.54211537718126,3.1004263162732864,0.0836290815082992,0.001698400780510222,0.0001633743646961483,0.0011143677743122571,4.547479141623883e-05,1.3875791442979541,0.02797732796113293
0.9,stratified,GCN,0.49727605523234886,0.022557871714558704,0.32486400496013734,0.030654597485990243,0.9712151637687457,0.005439603760541944,402.5,13.54211537718126,3.1004263162732864,0.0836290815082992,0.001698400780510222,0.0001633743646961483,0.0011143677743122571,4.547479141623883e-05,1.3875791442979541,0.02797732796113293
0.9,stratified,GraphSAGE,0.5518926894966455,0.023020628037841252,0.39775754308829864,0.03148990205406834,0.9712151637687457,0.005439603760541944,402.5,13.54211537718126,3.1004263162732864,0.0836290815082992,0.001698400780510222,0.0001633743646961483,0.0011143677743122571,4.547479141623883e-05,1.3875791442979541,0.02797732796113293
0.95,blackhole,GAT,0.9197619047619048,0.1028392664697251,0.8056910530079018,0.22441402440311142,0.47276506951662717,0.16140357590387103,10.7,8.367264254887084,4.915292207792207,1.5859020870696428,0.5389075409943289,0.11070425219865128,0.16455512831346097,0.07695155309739767,5.769377598140831,1.8799197751584178
0.95,blackhole,GCN,0.9036507936507936,0.11001232971814691,0.7758268858800774,0.22107528038971175,0.47276506951662717,0.16140357590387103,10.7,8.367264254887084,4.915292207792207,1.5859020870696428,0.5389075409943289,0.11070425219865128,0.16455512831346097,0.07695155309739767,5.769377598140831,1.8799197751584178
0.95,blackhole,GraphSAGE,0.9192063492063491,0.10058046585266496,0.8073820124352039,0.21716216583726441,0.47276506951662717,0.16140357590387103,10.7,8.367264254887084,4.915292207792207,1.5859020870696428,0.5389075409943289,0.11070425219865128,0.16455512831346097,0.07695155309739767,5.769377598140831,1.8799197751584178
0.95,random,GAT,0.5369182157077768,0.06250134884951526,0.3771758270762526,0.08379496313746387,0.9897223440043398,0.0011131223370671082,103.4,11.087530533591924,2.058289297564965,0.009403487988650478,0.0,0.0,0.0049090204115777945,0.0005647103420340053,1.0283009841901805,0.00445281559530019
0.95,random,GCN,0.5268939959751575,0.07089287725718706,0.36227603917067275,0.0951323205797211,0.9897223440043398,0.0011131223370671082,103.4,11.087530533591924,2.058289297564965,0.009403487988650478,0.0,0.0,0.0049090204115777945,0.0005647103420340053,1.0283009841901805,0.00445281559530019
0.95,random,GraphSAGE,0.5298624548867826,0.08057757109211203,0.37014738550891757,0.1062890749542307,0.9897223440043398,0.0011131223370671082,103.4,11.087530533591924,2.058289297564965,0.009403487988650478,0.0,0.0,0.0049090204115777945,0.0005647103420340053,1.0283009841901805,0.00445281559530019
0.95,stratified,GAT,0.5301588140541629,0.08317491602114699,0.35817001742112997,0.11161824042691895,0.9855571309620984,0.0011276190549986097,89.0,7.902179727419803,2.2165374926144517,0.039273773111394975,0.0,0.0,0.005634787771967337,0.0005384070905221496,1.0974332544764103,0.01621212872544159
0.95,stratified,GCN,0.4522645055203195,0.08888022784135005,0.2503315239993817,0.11861272646035652,0.9855571309620984,0.0011276190549986097,89.0,7.902179727419803,2.2165374926144517,0.039273773111394975,0.0,0.0,0.005634787771967337,0.0005384070905221496,1.0974332544764103,0.01621212872544159
0.95,stratified,GraphSAGE,0.42833484345112255,0.08641388085134029,0.21907925240205595,0.11323897834449946,0.9855571309620984,0.0011276190549986097,89.0,7.902179727419803,2.2165374926144517,0.039273773111394975,0.0,0.0,0.005634787771967337,0.0005384070905221496,1.0974332544764103,0.01621212872544159
