refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere,Community ID,Gravity,Degree Centrality,Betweenness Centrality,Edge Weight Sum
MAGXOK,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Bi,10.3172,9.59375,10.31411,182,0.8094643760672501,0.8095238095238095,0.03809447197682491,15.158102369090015
MAHTAR,OC(=O)c1ccc(cc1)C(=O)O,Mn,2.63896,1.35573,2.63896,2,0.7958031103521496,0.5389344262295083,0.017426689981821886,226.86266137044194
MAHTAR01,OC(=O)c1ccc(cc1)C(=O)O,Mn,2.7428,1.499,2.7428,2,0.79005487381801,0.5368852459016393,0.016977169817443554,226.12110248399878
MAKROG,N#CNC#N,Co,4.20687,3.45178,4.13939,94,0.0,1.0,0.0,14.959022964348161
MAKSAT,OC(=O)C(=O)O,Tl,1.14567,0.51194,1.01081,634,0.0,1.0,0.0,0.9979592638000784
MALAMN,OC(=O)C[C@@H](C(=O)O)O,Mn,2.36263,1.85107,2.34803,224,0.326182146220886,1.0,0.0,8.497470922968363
MALAMN01,OC(=O)C[C@@H](C(=O)O)O,Mn,2.26351,1.68857,2.25938,224,0.32847146456506593,1.0,0.0,8.503823809048047
MAPBAI,OC(=O)c1ccc(cn1)C(=O)O,Pr,3.63902,1.45313,3.63902,30,0.2519377800841026,0.13725490196078433,0.014500438661309623,11.913088025601741
MAPFIS,Oc1ccc(cc1)O,Ti,5.59648,4.1824,5.56831,635,0.9976149862879445,1.0,0.06666666666666667,4.657755967835875
MAPFOY,Oc1ccc2c(c1)cc(cc2)O,Ti,2.25799,1.38695,2.23063,635,0.0,0.6000000000000001,0.0,2.49107273357188
MAPGUI,OC(=O)c1ccc(cc1)C(=O)O,Yb,2.4398,0.94097,2.399,57,0.7040469941625546,0.7954545454545455,0.030039144336660148,31.19420897078116
MAPXEH,OS(c1ccc(cc1)Oc1ccc(cc1)S(O)(O)O)(O)O,Na,2.11881,1.2918,2.11358,432,0.0,1.0,0.0,1.6853841782517243
MAQDUD01,OC(=O)c1ccc(cc1)C(=O)O,Li,1.45874,0.94428,1.45874,43,0.9741669153116552,0.8431372549019608,0.05376887240909019,37.520339420889435
MAQJEW,OC(=O)C(=O)O,Ni,3.08024,2.67956,3.08024,244,0.0,1.0,0.0,1.9970866892587757
MAQJUK,[C]c1nnn[nH]1,Cu,4.59555,1.98974,4.59545,636,0.18171261752864135,1.0,0.0,3.9904500960222187
MAQKAR,[C]c1nnn[nH]1,Cu,2.74796,2.23112,2.74796,636,0.0,1.0,0.0,3.984363589456468
MAQKAR01,[C]c1nnn[nH]1,Cu,4.57775,1.99554,4.57764,636,0.1880655362286158,1.0,0.0,3.9906628885178907
MAQRAA,OC(=O)c1ccc(s1)C(=O)O,Cu,6.14385,5.50274,6.14385,637,0.0,1.0,0.0,0.99999750169639
MAQRAA01,OC(=O)c1ccc(s1)C(=O)O,Cu,6.1589,5.56527,6.14815,637,0.0,1.0,0.0,0.99999750169639
MARLID,OC(=O)C/C=C/CC(=O)O,La,3.79554,1.98167,3.79393,638,0.0,1.0,0.0,0.9970077354095565
MARLOJ,OC(=O)C/C=C/CC(=O)O,La,3.76863,2.92016,3.6531,638,0.0,1.0,0.0,0.9970077354095565
MARLUP,OC(=O)C/C=C/CC(=O)O,Ce,3.79653,2.94246,3.79653,639,0.0,1.0,0.0,0.9957378986380174
MARMIE,OC(=O)C/C=C/CC(=O)O,Ce,2.58785,1.19644,2.57573,639,0.0,1.0,0.0,0.9957378986380174
MARXEK,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Lu,6.02927,5.54003,6.02927,80,0.0,0.5,0.0,0.8395892663209524
MAVFEV,OC(=O)C(=O)O,Eu,4.754,4.4004,4.754,131,0.6292737983022549,0.9,0.0,8.799065785707448
MAVFEV03,OC(=O)C(=O)O,Eu,4.75133,4.40527,4.7412,131,0.6292632456159656,0.9,0.0,8.798815743026916
MAWBUK,OC(=O)c1c(N)c(N)c(c(c1N)N)C(=O)O,Ti,11.47278,3.81305,11.47278,640,0.3037782739462879,1.0,0.0,3.9997075891055363
MAWCAR,OC(=O)c1c(N)c(N)c(c(c1N)N)C(=O)O,Ti,11.4918,3.81677,11.48185,640,0.30602702737784665,1.0,0.0,3.9997131118776377
MAWCEV,OC(=O)c1c(N)c(N)c(c(c1N)N)C(=O)O,Ti,11.4345,3.79466,11.25518,640,0.3333333333333333,1.0,0.0,3.999780174145389
MAWCIZ,OC(=O)c1c(N)c(N)c(c(c1N)N)C(=O)O,Ti,11.612,3.87864,10.55493,640,0.0,1.0,0.0,3.9989615321332894
MAWWAK,OC(=O)c1cc(N(=O)=O)c(cc1N(=O)=O)C(=O)O,Sc,2.79666,1.63053,2.21777,279,0.3274593920712417,1.0,0.0,7.778264870702933
MAWWAK01,OC(=O)c1cc(N(=O)=O)c(cc1N(=O)=O)C(=O)O,Sc,2.75807,1.54178,2.25692,279,0.3293879684611654,1.0,0.0,7.785719278778368
MAWWAK02,OC(=O)c1cc(N(=O)=O)c(cc1N(=O)=O)C(=O)O,Sc,2.65617,1.58642,2.3552,279,0.3295915885201944,1.0,0.0,7.786506318908215
MAWWAK05,OC(=O)c1cc(N(=O)=O)c(cc1N(=O)=O)C(=O)O,Sc,2.66239,1.304,2.63502,279,0.3333333333333333,1.0,0.0,7.8009690557212386
MAWWAK08,OC(=O)c1cc(N(=O)=O)c(cc1N(=O)=O)C(=O)O,Sc,2.53255,0.8041,2.53255,279,0.3316211805072058,1.0,0.0,7.794351176377622
MAWWAK09,OC(=O)c1cc(N(=O)=O)c(cc1N(=O)=O)C(=O)O,Sc,2.36421,0.5621,2.35569,279,0.32825261286189783,1.0,0.0,7.781330858391242
MAWWAK11,OC(=O)c1cc(N(=O)=O)c(cc1N(=O)=O)C(=O)O,Sc,1.95798,0.54963,1.95797,279,0.33025799299118247,1.0,0.0,7.789082131251451
MAWWAK12,OC(=O)c1cc(N(=O)=O)c(cc1N(=O)=O)C(=O)O,Sc,2.54675,1.72143,2.49945,279,0.32745009847166767,1.0,0.0,7.778228948722307
MAXDUM,OP(=O)(c1ccc(cc1)P(=O)(O)O)O,Pr,1.80981,1.08367,1.80871,641,0.0,1.0,0.0,0.9999327291980424
MAXDUM01,OP(=O)(c1ccc(cc1)P(=O)(O)O)O,Pr,1.91093,1.21917,1.91093,641,0.0,1.0,0.0,0.9999327291980424
MAXFAU,OP(=O)(c1ccc(cc1)P(=O)(O)O)O,La,1.85179,1.13221,1.85179,325,0.3333333333333333,1.0,0.0,2.7551770148874106
MAXFEY,OP(=O)(c1ccc(cc1)P(=O)(O)O)O,Ce,1.73498,0.9924,1.72401,642,0.0,1.0,0.0,0.9505639518682116
MAXFOI,OP(=O)(c1ccc(cc1)P(=O)(O)O)O,Nd,1.98569,1.23548,1.98025,643,0.0,1.0,0.0,0.9506796179484092
MAXFUO,OP(=O)(c1ccc(cc1)P(=O)(O)O)O,Sm,1.73318,0.96628,1.73318,644,0.0,1.0,0.0,0.9506170459253876
MAXGEZ,OP(=O)(c1ccc(cc1)P(=O)(O)O)O,Gd,1.83829,1.09039,1.79724,476,1.0,1.0,1.0,1.7762901482969018
MAXGID,OP(=O)(c1ccc(cc1)P(=O)(O)O)O,Tb,1.7232,0.9571,1.7232,477,0.0,1.0,0.0,1.6728256512073618
MAXGOJ,OP(=O)(c1ccc(cc1)P(=O)(O)O)O,Dy,1.74175,1.09152,1.74175,478,0.0,1.0,0.0,0.8695904109944548
MAXHOJ,Nc1[nH]nc(n1)N,Ag,7.21423,7.14904,7.21308,252,0.3333333333333333,1.0,0.0,1.9999040309098488
MAXHOJ01,Nc1nnc([nH]1)N,Ag,7.81574,7.80243,7.81574,645,0.0,1.0,0.0,0.999999999106929
MAXHOJ02,Nc1nnc([nH]1)N,Ag,7.99097,7.97883,7.99097,645,0.0,1.0,0.0,0.999999999106929
MAXHUP,Nc1[nH]nc(n1)N,Ag,5.13022,4.79202,5.13022,252,0.0,1.0,0.0,1.999786042310421
MAYJOM,OC(=O)c1ccc(cc1)C(=O)O,In,6.51956,6.14293,6.51763,51,0.7560556161270154,0.7727272727272728,0.009889965443744554,133.74852196840268
MAYPIM,OS(c1ccc(cc1)[C@]12C[C@]3(C[C@@](C2)(C[C@@](C1)(C3)c1ccc(cc1)S(O)(O)O)c1ccc(cc1)S(O)(O)O)c1ccc(cc1)S(O)(O)O)(O)O,Ag,4.3006,2.36009,4.22121,108,0.4528942092414092,0.6666666666666666,0.0,3.229795785056746
MAYXUG,O[C@H]([C@H](C(=O)O)O)C(=O)O,Er,3.72688,2.87134,3.72688,646,0.0,1.0,0.0,0.9962550294150548
MAYYER,O[C@@H]([C@@H](C(=O)O)O)C(=O)O,Er,1.92192,0.91269,1.89983,646,0.0,1.0,0.0,0.9962550294150548
MEFYUT,OC(=O)[C@]12C[C@]3(C[C@@](C2)(C[C@@](C1)(C3)C(=O)O)C(=O)O)C(=O)O,Zn,5.00451,1.27546,4.99756,407,0.0,1.0,0.0,2.981830940986357
MEGNAQ,[O-][n+]1ccc(cc1)c1nc(c([nH]1)C(=O)O)C(=O)O,Cu,3.68088,1.4581,3.68088,3,0.6800763232724827,0.0008438818565400844,0.0,0.8439847590379873
MEGPOF,OC(=O)c1ccc(c2c1cccc2)C(=O)O,Gd,5.19555,1.83971,5.19555,20,0.4250199156689065,0.1069182389937107,0.05215030975989233,14.294126116489524
MEGPUM,OC(=O)c1ccc(cc1)C(=O)O,Ga,5.22534,4.60018,5.2211,227,0.7540005273136433,0.9259259259259258,0.009652535796326646,23.105025816927515
MEGVAY,CC(=O)O,Li,4.70761,1.53035,4.69655,647,0.3333333333333333,1.0,0.0,2.97650974341803
MEGVUQ,OC(=O)CCC(=O)O,Er,2.06752,1.31248,1.93911,378,1.0,1.0,0.025,4.624802598524197
MEHPAQ,OC(=O)CC[C@H](C(=O)O)N,Cu,2.18476,1.20792,2.08481,45,0.31231416474574775,0.2608695652173913,0.018774703557312252,5.433055538079219
MEHRUN,OC=O,Ba,1.74277,0.80445,1.72738,107,0.0,1.0,0.0,0.9996491763592582
MEKVAA,NCCN,Mn,1.8943,0.96413,1.86027,648,0.3332373531121207,1.0,0.0,1.8359033319298041
MELHOB,Nc1nnc([nH]1)N,Cu,1.96813,1.21245,1.96813,568,0.0,1.0,0.0,0.8362592849978352
MEQKOL,OC(=O)c1ccc(cc1)C(=O)O,Pr,5.07962,2.8486,4.62388,30,0.7964238049174878,0.38235294117647056,0.07002530980701686,33.41146033846695
MEQMON,N#CCCNCCC#N,Cu,2.27566,0.94826,2.27566,21,0.0,1.0,0.0,0.8052051671625591
MESBAN,OP(=O)(CCP(=O)(O)O)O,Ga,2.00297,1.01114,1.93296,281,1.0,1.0,0.05357142857142857,7.391317323024702
MESGEX,c1ccncn1,Ag,3.89926,1.8021,3.89926,649,0.0,1.0,0.0,0.9984866156634324
MESGIB,c1ccncn1,Ag,4.81709,3.08862,4.81396,649,0.0,1.0,0.0,0.9984866156634324
MESNML,OC(=O)CC(=O)O,Sn,3.69609,1.53477,3.22552,603,0.0,1.0,0.0,0.99948117733901
MESTAG,OC(=O)C(=O)O,Zn,3.81547,2.64293,3.7874,195,0.3333333333333333,1.0,0.0,5.994680047977312
METHAX,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Cd,8.20627,4.52929,8.20627,16,0.49150358882226985,0.28134556574923547,0.003290460566588593,237.2242561847233
MEWNAD,OC(=O)c1c(C(=O)O)c(C(=O)O)c(c(c1C(=O)O)C(=O)O)C(=O)O,La,2.70265,1.11125,2.69333,7,0.537276407134,0.03870967741935484,0.025136154168412233,5.305323938587157
MEWNEH,OC(=O)c1c(C(=O)O)c(C(=O)O)c(c(c1C(=O)O)C(=O)O)C(=O)O,Tm,4.01881,3.05934,4.01295,143,1.0,1.0,0.25,4.4210939190533765
MEWNIL,OC(=O)c1c(C(=O)O)c(C(=O)O)c(c(c1C(=O)O)C(=O)O)C(=O)O,Tm,2.30667,0.72552,2.04897,143,0.9980524014717306,1.0,0.25,4.404967537746139
MEXYUM,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Th,13.97664,7.06873,13.97664,437,0.4333282282564488,0.7777777777777777,0.044413320883909126,12.123398340640325
MEYDUP,OC(=O)C[C@@H](C(=O)O)O,Li,1.66313,0.84053,1.66297,650,0.0,1.0,0.0,0.9974008753251862
MEYFOL,OC(=O)C[C@@H](C(=O)O)O,Ba,2.15038,0.73444,2.13517,651,0.0,1.0,0.0,0.9990840937141136
MEYGAY,OC(=O)C[C@@H](C(=O)O)O,Cs,1.89482,1.00737,1.89098,133,0.0,1.0,0.0,0.9999302770009556
MIBQAR02,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.09349,7.96701,14.82789,5,0.6856165324709446,0.4889047959914101,0.0033816198281907987,599.1406802618078
MIBQAR11,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.03143,7.97184,14.92709,5,0.6856145553171323,0.4889047959914101,0.0033816198281907987,599.1371189901342
MIBQAR17,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.0088,7.97632,14.99123,5,0.6856113678023501,0.4889047959914101,0.0033816198281907987,599.131377602675
MIBQAR18,OC(=O)c1ccc(cc1)C(=O)O,Zn,14.99488,7.97705,14.94398,5,0.6856169326636149,0.4889047959914101,0.0033816198281907987,599.1414010933445
MIBQAR19,OC(=O)c1ccc(cc1)C(=O)O,Zn,14.99731,7.97713,14.99731,5,0.6856116935430793,0.4889047959914101,0.0033816198281907987,599.1319643305383
MICDIL,NCCN,Mn,2.03661,1.33617,1.82179,648,0.0,1.0,0.0,1.8358570197516406
MICDOR,NCCCN,Mn,2.2104,1.36389,2.2104,648,0.3333333333333333,1.0,0.0,1.6750640201827511
MICDUX,NCCN,Zn,2.24254,1.19105,2.24254,79,0.9771316557865705,0.22972972972972974,0.0,14.917137421645197
MIDVUQ,Cc1cnc(cn1)C(=O)O,Cu,1.82452,0.85904,1.82452,3,0.6760957769036674,0.008438818565400845,0.011754475994982328,8.281637863609305
MIFFAJ,OC(=O)[C@@H]1CC[C@H](CC1)C(=O)O,Zn,2.71771,1.40092,2.71771,400,0.3347040246230934,0.30000000000000004,0.2,2.677199218167149
MIFFAJ01,OC(=O)[C@@H]1CC[C@H](CC1)C(=O)O,Zn,2.65723,1.40662,2.65723,400,0.3346843223393467,0.30000000000000004,0.2,2.6768951357709536
MIFPUO,OC(=O)c1cc(cc(c1)n1cnc2c1cccc2)n1cnc2c1cccc2,Ni,6.70296,5.88092,6.70296,652,0.26322215482105094,1.0,0.0,3.9994126562427015
MIFQOJ,OC(=O)c1cc(cc(c1)n1cnc2c1cccc2)n1cnc2c1cccc2,Mn,7.14805,6.3959,7.14805,167,0.618831003159083,0.875,0.0,6.816120316897199
MIGMEU,N#C/C=C/C#N,Cu,3.42414,2.60188,3.42414,203,0.0,1.0,0.0,0.9983294966545436
MIHHIU,COc1ccc2c(c1)c(ccn2)[C@H]([C@@H]1C[C@@H]2CCN1C[C@@H]2C(=O)O)O,Cd,5.23062,3.47968,5.22793,653,0.3333333333333333,1.0,0.0,1.9999108725655463
MIHHIV,c1ccc2c(c1)[nH]cn2,Zn,15.29838,2.89131,15.29838,654,0.13354141288163154,1.0,0.0,6.9643958650181945
MIHHOA,COc1ccc2c(c1)c(ccn2)[C@H]([C@@H]1C[C@@H]2CCN1C[C@@H]2C(=O)O)O,Cd,4.987,3.20066,4.76106,653,0.0,1.0,0.0,1.9998729921821985
MIHHUG,COc1ccc2c(c1)c(ccn2)[C@H]([C@@H]1C[C@@H]2CCN1C[C@@H]2C(=O)O)O,Cd,5.16239,3.29337,5.16239,653,0.21794934881230196,1.0,0.0,1.9998977601968488
MIHJUL,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Co,9.97367,9.50322,9.97367,0,0.4391518747415071,0.2905027932960894,0.002020504124766823,177.3569935920577
MIJHOD,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Mg,4.16193,3.38832,4.16193,84,0.4568312745341166,0.25663716814159293,0.0735746333319364,24.907299806551798
MILQIJ,OC(=O)[C@@H]1CC[C@H](CC1)C(=O)O,Al,4.64028,4.00451,4.64028,420,0.9997410058863997,1.0,0.00510204081632653,7.707211067860201
MILTAC,O=C(C(N)(C)C)NC(C(=O)O)(C)C,Cu,2.12317,1.01121,2.01055,467,0.3265323271568042,0.3333333333333333,0.0,1.6150279612194895
MIMRAB01,OC(=O)c1ccc2c(c1)ccc(c2)C(=O)O,Zn,1.88498,1.18063,1.74591,5,0.4101247656361198,0.3049391553328561,0.0005406977420974471,360.3968590754585
MINKAX,OC(=O)[C@@H](n1c(=O)c2cccc3c2c(c1=O)ccc3)C,K,1.72802,0.94543,1.71018,655,0.0,1.0,0.0,3.999959252933783
MINKAX01,OC(=O)[C@@H](n1c(=O)c2cccc3c2c(c1=O)ccc3)C,K,1.72413,0.95734,1.6756,655,0.1262827105820179,1.0,0.0,3.999967272843044
MINKEB,OC(=O)[C@@H](n1c(=O)c2cccc3c2c(c1=O)ccc3)C,K,1.67444,0.92516,1.6592,655,0.1821175503428094,1.0,0.0,3.9999708187785603
MINKOL,OC(=O)[C@@H](n1c(=O)c2cccc3c2c(c1=O)ccc3)C,Na,2.20531,0.89136,2.19071,656,0.0,1.0,0.0,1.9997453756585695
MINKOL01,OC(=O)[C@@H](n1c(=O)c2cccc3c2c(c1=O)ccc3)C,Na,2.17812,0.86364,2.03273,656,0.3333333333333333,1.0,0.0,1.9998725877629984
MINKUR,OC(=O)[C@@H](n1c(=O)c2cccc3c2c(c1=O)ccc3)C,Na,2.06223,0.8496,1.9205,656,0.2580288996717475,1.0,0.0,1.9998438488565617
MINVOU,OC(=O)c1ccc(cc1)C(=O)O,Cr,6.5474,6.26643,6.5474,451,0.9972239961683961,1.0,0.0011904761904761904,15.393965251875876
MINVUA,OC(=O)[C@@H]1CC[C@H](CC1)C(=O)O,Cr,7.0069,6.54349,7.0069,657,0.0,1.0,0.0,0.9999999469721744
MINVUA01,OC(=O)[C@@H]1CC[C@H](CC1)C(=O)O,Cr,7.00077,6.54702,7.00077,657,0.0,1.0,0.0,0.9999999469721744
MINVUA02,OC(=O)c1ccc(cc1)C(=O)O,Cr,7.49405,7.11814,7.49405,451,0.9974050039514705,1.0,0.0011904761904761904,15.395790772944876
MIPHOK,OC(=O)c1ccc(s1)c1ccc(s1)c1ccc(s1)C(=O)O,Mn,1.828,0.99032,1.828,152,1.0,0.7272727272727273,0.0,7.472702810307096
MIQKON,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,3.03393,1.67286,3.03372,5,0.616946219001241,0.4387974230493915,0.003828462585112614,531.8806813307699
MIQKUT,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,4.38928,2.97513,4.38928,5,0.6179599755578838,0.44022906227630637,0.003672137300333081,533.7056026706268
MIQLAA,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,4.77845,3.31402,4.77659,5,0.6189831263377449,0.4409448818897638,0.003689495504944047,534.4759123667858
MIQLEE,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,6.19157,4.40363,6.19157,5,0.618956888644913,0.4409448818897638,0.003689495504944047,534.4286527394959
MIQLII,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,6.49396,4.19113,6.49396,5,0.6200242926560128,0.4416607015032212,0.003702390164145225,535.3287679215707
MISKUV,[nH]1cnnc1,Mn,3.07545,1.19647,3.06527,658,0.0,1.0,0.0,0.999997278768002
MISQAH,OC(=O)CCC(=O)O,Nd,2.91337,1.6833,2.90727,56,0.6686731405846684,0.9629629629629629,0.006112949753300631,23.38179739182458
MISRUC,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,3.35879,1.11307,3.35878,5,0.5731156580952153,0.4094488188976378,0.0031540660461140515,496.4907047318993
MITSAK,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,6.11636,4.97088,6.11301,16,0.6110154135318948,0.3374108053007136,0.008398429473685274,282.5330560702126
MITSEO,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,9.69251,6.61422,9.69251,16,0.6246157461849141,0.3435270132517839,0.009026225941593597,287.66981353353947
MITSUE,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,6.56785,5.33808,6.55603,16,0.6110135417293275,0.3374108053007136,0.008398429473685274,282.5311926431965
MITTAL,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,6.62354,4.38431,6.61706,16,0.6329158696678099,0.3465851172273191,0.009657430609089704,290.0848086721463
MIVCAW,s1p2sp3p1p3s2,Cu,1.83063,0.92291,1.31045,659,0.012273522064712475,1.0,0.0,1.9927112019543072
MIVCEA,s1p2sp3p1p3s2,Cu,3.30971,2.17591,3.28469,659,0.3333333333333333,1.0,0.0,1.9940908052607038
MIVCOK,s1p2sp3p1p3s2,Cu,2.51629,1.03114,2.51149,659,0.0,1.0,0.0,1.9926584622745738
MIVWEU,Cc1[nH]nc(c1c1c(C)n[nH]c1C)C,Ag,7.3889,5.36273,7.32494,569,0.33163432287042954,1.0,0.0,7.8365695325600955
MIYGIL,OC(=O)C(=O)O,Th,2.84945,1.66219,2.83675,137,0.0,1.0,0.0,0.9979684045395673
MIYGOR,C[C@@H]1NNC(=C1c1c(C)n[nH]c1C)C,Ag,6.6593,4.13384,6.64111,569,0.0,1.0,0.0,6.776831715624093
MIYHAE,Cc1[nH]nc(c1c1c(C)n[nH]c1C)C,Ag,4.37577,2.75116,4.36435,569,0.3332990569188515,1.0,0.0,7.841889191909537
MIZQOB,OC(=O)C(=O)O,La,3.09621,1.19923,3.09621,584,0.9987858724911561,1.0,0.06666666666666665,5.77912102879771
MNMLTH,OC(=O)C[C@H](C(=O)O)O,Mn,2.29187,1.70339,2.24155,224,0.3326056415603489,1.0,0.0,8.503347524077853
MODBOX,O[C@H]([C@H](C(=O)O)O)C(=O)O,La,3.20912,0.70473,3.19196,532,0.32620277548253834,1.0,0.0,6.870662823615197
MODBOX01,O[C@@H]([C@@H](C(=O)O)O)C(=O)O,La,3.11906,0.71003,3.11906,532,0.3269492671001899,1.0,0.0,6.871964668849288
MODWUX,OC(=O)/C=C/C(=O)O,Ni,2.2111,1.84816,2.21053,631,0.0,1.0,0.0,0.9019817864865248
MODWUX01,OC(=O)CCC(=O)O,Ni,2.54858,1.77493,2.54858,523,0.30431823319101287,1.0,0.0,3.7643946310407883
MOFFAQ,OC(=O)COc1cccc(c1)OCC(=O)O,Ce,1.97015,0.90608,1.96583,225,0.0,0.6666666666666666,0.0,1.7959920646094574
MOFFES,n1ccc(cc1)c1ccncc1,Fe,1.58317,0.96099,1.37815,660,0.3333333333333333,1.0,0.0,2.853219901548176
MOFFES01,n1ccc(cc1)c1ccncc1,Fe,1.64273,0.9765,1.3993,660,0.33286637206937186,1.0,0.0,2.852813884654128
MOFTUY,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Na,1.48301,0.88774,1.42574,85,0.8049834565191691,0.6086956521739131,0.10554357807322234,12.183847984654038
MOGNAY,OC(=O)c1ncccc1C(=O)O,Tb,5.99479,4.8264,5.97896,661,0.004018616597117756,0.3333333333333333,0.0,1.7026638193715007
MOGVEK,Nc1ncn[nH]1,Cd,1.58729,0.78593,1.58729,374,0.3333333333333333,1.0,0.0,3.9944836853454584
MOLQEL,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,4.87411,2.26835,4.85981,5,0.45540480327382465,0.3314244810307802,0.0013743129838880417,400.12181040616827
MOLTAJ,OC(=O)CCCCC(=O)O,Ni,2.38659,0.96786,2.15313,523,0.11541763179050098,1.0,0.0,3.678781373797211
MOLTEN,OC(=O)CCCCCCC(=O)O,Ni,2.51355,1.05848,2.09888,523,0.0,1.0,0.0,3.6264719617166525
MOTKAI,OP(=O)(C/C=C\CP(=O)(O)O)O,Al,4.00411,2.5914,3.94799,220,0.17958718256152642,0.3333333333333333,0.0,2.4180704137457085
MOVWIF,OC(=O)c1ccc(s1)C(=O)O,Sm,1.71079,0.76521,1.71079,399,0.3333333333333333,1.0,0.0,1.996266577221769
MOXDEJ,OC(=O)c1cccc(c1)C(=O)O,Co,3.88879,2.25092,3.87522,0,0.46013691691657527,0.2918994413407821,0.006555985100324719,175.3338944971218
MOXDIN,OC(=O)c1ccc(cc1)C(=O)O,Co,6.88486,5.60834,6.87795,0,0.7443699590876246,0.44134078212290506,0.018257245604345967,270.38520250265464
MOXDIN01,OC(=O)c1ccc(cc1)C(=O)O,Co,6.87631,5.61485,6.86935,0,0.7443604902298766,0.44134078212290506,0.018257245604345967,270.37739843520296
MOXNIY,OC(=O)[C@H]1CC[C@@](C1(C)C)(C)C(=O)O,Mn,5.20828,4.58005,5.18499,620,0.0,1.0,0.0,4.987289776670087
MOXNUK,OC(=O)[C@H]1CC[C@@](C1(C)C)(C)C(=O)O,Co,5.04646,4.16361,5.04099,604,0.3311077608985009,1.0,0.0,5.867908551565956
MOYVEC,OC(=O)c1c(cccc1C(=O)O)C(=O)O,Tl,1.79513,1.06025,1.68277,662,0.0,0.16666666666666666,0.0,0.807649536171922
MOYVIG,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Tl,2.05091,1.2372,1.62488,662,1.0,0.5,0.7333333333333333,2.4774119674247457
MOZFIR,O[C@H]([C@H](C(=O)O)O)C(=O)O,Tb,3.97736,2.94382,3.91876,444,0.0,1.0,0.0,0.9105365712222088
MTGLCU,CSCC[C@@H](C(=O)NCC(=O)O)N,Cu,2.46027,1.46338,2.46005,551,0.0,1.0,0.0,1.6681205970405153
MUCNAA,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Tl,1.9628,0.46316,1.9628,662,0.007245355254552961,0.3333333333333333,0.3333333333333333,1.6299621074552753
MUCNEE,O[C@H]([C@H](C(=O)O)O)C(=O)O,La,3.16539,0.68614,3.16539,532,0.32585226058671424,1.0,0.0,6.870051542609736
MUCNEE01,O[C@H]([C@H](C(=O)O)O)C(=O)O,La,3.15674,0.70417,3.14509,532,0.32653689500985844,1.0,0.0,6.871245511891894
MUDLIH,[C]c1nnn[nH]1,Cd,9.95948,2.75078,9.88202,663,0.0,1.0,0.0,0.9999943067649876
MUDTEL,OC(=O)c1cc(C#Cc2cc(C#Cc3cc(cc(c3)C(=O)O)C(=O)O)cc(c2)C#Cc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Cu,19.10572,4.77556,19.10572,3,0.32103209772466335,0.16962025316455698,0.00016311545500492173,174.31739459540367
MUDTIP,CSc1c(C(=O)O)c(SC)c(c(c1SC)C(=O)O)SC,Pb,7.1502,5.62529,7.1502,664,0.0,1.0,0.0,0.9999396833206828
MUDTOV,CSc1c(C(=O)O)c(SC)c(c(c1SC)C(=O)O)SC,Pb,6.43021,5.1906,6.23659,664,0.0,1.0,0.0,0.9999396833206828
MUFSOX,OC(=O)c1cc(cc(c1)n1cncc1)C(=O)O,Er,1.9271,0.84743,1.9271,10,0.859552679414251,0.056179775280898875,0.0,4.114048741647783
MUFXUI,OC(=O)c1nc(C(=O)O)c(nc1C(=O)O)C(=O)O,Tb,3.95569,2.93529,3.95569,661,0.0,0.3333333333333333,0.0,1.6610280511759283
MUFYAP,OC(=O)c1nc(C(=O)O)c(nc1C(=O)O)C(=O)O,Gd,3.92613,2.9546,3.92613,665,0.0,0.3333333333333333,0.0,0.8256320443778025
