refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere,Community ID,Gravity,Degree Centrality,Betweenness Centrality,Edge Weight Sum
NUFBOH,OC(=O)c1cc(c2cc(cc(c2)C(=O)O)C(=O)O)c(cc1c1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,Zn,6.20415,3.43588,6.0332,5,0.214035365805855,0.15891195418754472,0.00018382538908595858,190.27152615990298
NUFBUN,OC(=O)c1cc(c2cc(cc(c2)C(=O)O)C(=O)O)c(cc1c1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,Zn,5.17656,3.20674,5.16716,5,0.21125907918288991,0.15676449534717252,0.00017936379673967734,187.9542714011049
NUFCAU,OC(=O)c1cc(c2cc(cc(c2)C(=O)O)C(=O)O)c(cc1c1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,Zn,6.3273,2.10619,6.13899,5,0.2064326433991067,0.15318539727988545,0.0002511012839043195,182.84462017906992
NUFTOY,OC(=O)c1ccc2c(c1)ccc(c2)C(=O)O,In,9.32517,8.37884,9.32517,51,0.5399131252284142,0.6212121212121212,0.0029809588520680855,103.02072239509717
NUFYET,OC(=O)c1ccc(c2c1c(ccc2C(=O)O)C(=O)O)C(=O)O,Ga,1.85218,0.89917,1.85218,227,0.3155625121493159,0.4074074074074074,0.014831573655103066,8.899438958924671
NUFYIX,OC(=O)c1ccc(c2c1c(ccc2C(=O)O)C(=O)O)C(=O)O,In,2.13441,1.10361,2.12724,51,0.33129609831881646,0.2373737373737374,0.013049963133406851,38.463759148204524
NUHBIC,OC(=O)Cc1ccc(cc1)CC(=O)O,Mn,1.41136,0.84485,1.39675,679,0.0,1.0,0.0,0.9999974237363528
NUHBIC01,OC(=O)Cc1ccc(cc1)CC(=O)O,Mn,1.41053,0.84728,1.4097,679,0.0,1.0,0.0,0.9999974237363528
NUHDIE,CCc1[nH]nc(n1)CC,Ag,2.62849,1.46027,2.05661,680,0.10858761203107885,1.0,0.0,3.3619156782392516
NUHDOK,CCCc1[nH]nc(n1)CCC,Ag,3.25565,1.7298,3.25493,680,0.33333333333333365,1.0,0.0,3.6504198234931957
NUHDOK01,CCCc1[nH]nc(n1)CCC,Ag,2.95925,1.56205,2.94944,680,0.33332564016720934,1.0,0.0,3.650409947842153
NUHFAY,c1ccc(cc1)c1[nH]nc(n1)c1ccccc1,Ag,2.95345,1.55447,2.95345,483,0.0,1.0,0.0,1.9893497702517404
NUHQAK,OC(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Eu,4.24652,3.11976,4.2429,8,0.47725295378726784,0.41700404858299595,0.005060806349372212,89.32576352748163
NUHRAL,OC(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Tb,5.35401,2.88766,5.35401,9,0.530559342492875,0.4974619289340101,0.00883041071213476,84.88895690731484
NULRUH,c1ccc(cn1)c1cccnc1,Cu,4.84923,1.84521,4.78255,3,0.22298796458059655,0.0270042194092827,0.004946918834325295,26.7594009164653
NUNNUH,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Ni,5.80612,4.32228,5.66677,12,0.6469718098486229,0.43229166666666663,0.01541580248394009,71.80625796588959
NUNPAP,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Ni,5.8279,4.33481,5.82259,12,0.6469993013145209,0.43229166666666663,0.01541580248394009,71.81263017865754
NUQPAS,OC(=O)c1cc(ccc1c1ccc([nH][nH]1)c1ccc(cc1C(=O)O)C(=O)O)C(=O)O,Eu,3.03063,1.23243,3.01738,8,0.11157918580803479,0.10931174089068826,4.934215980725509e-05,21.978574173366525
NUQWAZ02,OC=O,Mn,3.77044,1.95621,3.75052,35,0.33119076316609153,1.0,0.0,177.88125122405228
NUQWAZ03,OC=O,Mn,3.69498,1.95614,3.67611,35,0.3198733061507066,1.0,0.0,177.89182489766998
NUQWAZ04,OC=O,Mn,3.68668,1.95492,3.68668,35,0.31948716705826047,1.0,0.0,177.8911384088013
NUQWAZ05,OC=O,Mn,3.7162,1.96049,3.69713,35,0.33310541190585735,1.0,0.0,177.89011390284895
NUQWAZ07,OC=O,Mn,3.73861,1.9599,3.73861,35,0.31619438508609693,1.0,0.0,177.88528440899887
NUQYIH,OC(=O)CN(CC(=O)O)CC(=O)O,Sr,1.82509,1.1973,1.69922,287,0.5779443960455937,0.875,0.0,6.326564496117492
NURFOX,OC=O,Mn,3.48168,1.86998,3.46249,35,0.32357313232951884,1.0,0.0,177.8984025520373
NURFOX01,OC=O,Mn,3.59372,1.91078,3.57987,35,0.3308946256176455,1.0,0.0,177.89354686015398
NURFOX02,OC=O,Mn,3.69497,1.9617,3.58449,35,0.3222881954588767,1.0,0.0,177.89611815536287
NURFOX03,OC=O,Mn,3.70017,1.94501,3.51936,35,0.31866674615135554,1.0,0.0,177.88967984158748
NURFOX05,OC=O,Mn,3.62049,1.91411,3.60443,35,0.31940472485204435,1.0,0.0,177.89099184074337
NURGEO,OC=O,Mn,3.66811,1.96219,3.65436,35,0.3223633132414913,1.0,0.0,177.89625170185585
NURGIS,OC=O,Mn,3.66423,1.95808,3.66423,35,0.32152324191757015,1.0,0.0,177.89475819958153
NURGUE,OC=O,Mn,3.51117,1.88556,3.39872,35,0.3247175999858503,1.0,0.0,177.90043721861733
NURHAL,OC=O,Mn,3.55443,1.89229,3.50131,35,0.3224444840665986,1.0,0.0,177.89639600961695
NURHIT,OC=O,Mn,3.68822,1.95191,3.66956,35,0.3275504190485397,1.0,0.0,177.89165180153057
NURJAN,OC=O,Mn,3.53975,1.89524,3.53191,35,0.33317380095706994,1.0,0.0,177.89625194865616
NURMUJ,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,2.25679,1.05044,2.25679,5,0.6023237892254919,0.4294917680744452,0.003484525199876192,520.813918894376
NUSSEA,OC(=O)[C@H]([C@H](C(=O)O)CC(=O)O)CC(=O)O,Zn,3.49207,2.71992,3.48394,197,0.4985623442678125,0.6666666666666666,0.0,5.506631051904852
NUTYEI,O=C(c1ccc(cc1)C(=O)O)Nc1cc(cc(c1)C(=O)O)C(=O)O,Eu,12.79375,10.52373,12.75395,8,0.25020543548210356,0.23076923076923078,0.0014345524664103164,47.54267285456501
NUTYIM,O=C(c1ccc(cc1)C(=O)O)Nc1cc(cc(c1)C(=O)O)C(=O)O,Tb,12.70441,10.56014,12.70414,9,0.2513045903670752,0.25380710659898476,0.0007456258093182375,41.73853244145947
NUTYOS,O=C(c1ccc(cc1)C(=O)O)Nc1cc(cc(c1)C(=O)O)C(=O)O,Nd,13.31626,11.22565,13.31626,28,0.24889707537331796,0.17829457364341084,0.005919304804910309,19.12671723134784
NUVDEO,OC(=O)c1[nH]nnc1C(=O)O,Pr,3.67022,2.24457,3.67022,509,0.0,1.0,0.0,0.9999757845199316
NUVDIS,OC(=O)c1[nH]nnc1C(=O)O,Nd,3.62568,2.20348,3.62568,510,0.0,1.0,0.0,0.9999801653969996
NUVDOY,OC(=O)c1[nH]nnc1C(=O)O,Sm,3.55973,2.12491,3.55573,454,0.0,1.0,0.0,0.999966013647134
NUVDUE,OC(=O)c1[nH]nnc1C(=O)O,Eu,3.42566,2.14115,3.42566,455,0.0,1.0,0.0,0.9999999012185498
NUVLOG,OC(=O)C[C@@H](C(=O)O)N,Zn,3.26146,2.2863,3.26146,197,0.9791666666666666,0.8888888888888888,0.20833333333333331,6.811472367204518
NUVYEK,OC(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)O,Zn,12.24267,10.65678,12.21915,5,0.36113147861388417,0.26771653543307083,0.0007430249853393283,315.5235334129985
NUWVEI,OC(=O)c1ccc(cc1)c1c(C)n[nH]c1C,Zn,5.20086,1.62913,5.18354,5,0.13914843566763296,0.10379384395132427,0.0003955701024938312,120.59716497993604
NUWVOS,OC(=O)c1ccc(cc1)c1c(C)n[nH]c1C,Zn,3.08409,1.6804,3.07359,5,0.15667393925248335,0.11667859699355762,0.00046152331321246923,135.62398246741594
NUXLUN,OP(=O)(CCP(=O)(O)O)O,Cu,1.63125,1.14592,1.55957,45,0.6854256854256854,0.4782608695652174,0.029361942405420657,9.97560906224145
NUXLUN02,OP(=O)(CCP(=O)(O)O)O,Cu,1.57973,0.85562,1.51643,45,0.6852782327274985,0.4782608695652174,0.029361942405420657,9.971911759333226
NUXMEY,OP(=O)(CCP(=O)(O)O)O,Zn,1.90894,1.37787,1.90722,79,0.6616988897582882,0.3918918918918919,0.04239787732938415,26.163113174124103
NUXMEY01,OP(=O)(CCP(=O)(O)O)O,Zn,1.73899,1.07783,1.7352,79,0.6618583791972784,0.3918918918918919,0.04239787732938415,26.175793335564038
NUYNAY,OC(=O)[C@@H]1CC[C@H](CC1)C(=O)O,Ti,5.32239,2.78524,5.32239,681,0.0,1.0,0.0,0.9999130393954112
NUYNEC,OC(=O)[C@@H]1CC[C@H](CC1)C(=O)O,Ti,8.2383,4.66409,8.2383,681,0.0,1.0,0.0,0.9999130393954112
NUYWEK,OC(=O)c1ccc(cc1)n1cncc1,Cd,4.36216,2.47271,4.36216,16,0.30035300280047544,0.07543323139653416,0.001258274226249345,63.54665019145733
NUYWOU,OC(=O)c1ccc(cc1)n1cncc1,Cd,4.73344,2.51558,4.71726,16,0.1324438234903508,0.07543323139653416,0.001258274226249345,63.526374723100325
NUYXEL,OC(=O)c1cccc(c1)n1cncc1,Cd,4.64024,1.39597,4.37673,16,0.08549999517448552,0.027522935779816515,0.0012999690736475267,23.26012599292336
NUZLOK,OC(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)O,Mn,3.03658,1.18557,3.03658,2,0.19669925374569575,0.16188524590163936,7.066599851596336e-05,67.00170647544698
NUZSOR,OC(=O)c1ccncc1,Ag,1.63663,0.69107,1.17576,1,0.4374422707097568,0.10176991150442477,0.044814301816649964,19.47447211413286
OBATUJ,[C]c1ncc[nH]1,Co,11.4749,3.51309,11.47351,463,0.3333333333333333,1.0,0.0,3.8313755792547237
OBEDAA,N#CC(c1ccc(cc1)C#N)(c1ccc(cc1)C#N)c1ccc(cc1)C#N,Ag,4.78349,3.85162,4.71669,1,0.14511863335165068,0.03982300884955752,0.0,7.351516587935431
OBEMUE01,OC(=O)[C@@H]1CC[C@H](CC1)C(=O)O,Co,3.01383,1.47651,2.90315,332,0.016289890723175326,0.5,0.0,0.8749512949809082
OBIVAY,OS(c1ccc2c(c1)cccc2S(O)(O)O)(O)O,Sr,2.45079,1.22486,2.3508,546,1.0,0.6666666666666666,0.6666666666666666,1.6892457474029698
OBIXEE,OS(c1ccc2c(c1)cc(cc2)S(O)(O)O)(O)O,Sr,2.03547,0.98688,1.89218,546,0.9876906855718811,0.6666666666666666,0.6666666666666666,1.6570552329898915
OBIYAC,OC(=O)c1cc(cc(c1)C(=O)O)c1ccc2c(c1)c1cc(ccc1[nH]2)c1cc(cc(c1)C(=O)O)C(=O)O,Tb,6.33711,3.64403,6.33711,9,0.14799916318811657,0.15228426395939085,4.1158093049488566e-05,25.221716639767966
OBODEQ,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Nd,2.51881,1.20935,2.45863,28,0.7122035925868445,0.4496124031007752,0.05834260827994047,49.53150518235914
OBOGIY,OC(=O)c1cc(cc(c1)Oc1cc(cc(c1)C(=O)O)C(=O)O)Oc1cc(cc(c1)C(=O)O)C(=O)O,Cd,5.50807,4.59535,5.50807,16,0.2206761321988888,0.12945973496432214,0.0007527962238364573,108.54097092503181
OBOGUK,OC(=O)c1cc(cc(c1)Oc1cc(cc(c1)C(=O)O)C(=O)O)Oc1cc(cc(c1)C(=O)O)C(=O)O,Zn,8.47747,6.13699,8.47747,5,0.2238052088710248,0.1653543307086614,0.0005340862306184964,196.03791733028424
OBOHOE,OC(=O)c1nccnc1C(=O)O,Ca,1.86104,0.88129,1.83259,222,0.5812778614541029,0.375,0.42857142857142855,2.4534320242951293
OBUMIK,OP(=O)(c1ccc(cc1)[Si](c1ccc(cc1)P(=O)(O)O)(c1ccc(cc1)P(=O)(O)O)c1ccc(cc1)P(=O)(O)O)O,Zr,2.6586,1.57685,2.65217,117,0.053648029301185694,1.0,0.0,2.5008349685178137
OBUREL,OC(=O)c1cc(cc(c1)N1Cc2c(C1=O)cccc2)C(=O)O,Cu,6.39561,2.82889,6.39561,3,0.10653174320761057,0.07004219409282701,9.120887797722569e-06,67.0028638325201
OCACUR,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Co,3.27075,1.46905,3.21628,0,0.2552412964971627,0.1564245810055866,0.004644896771087486,97.25938784536733
OCAKUB,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Mn,2.85408,1.46775,2.81045,2,0.5690968358752194,0.42418032786885246,0.006453912014925108,177.22562238063801
OCAWAT,OC(=O)c1cc(cc(c1)C(=O)O)[Si](c1cc(cc(c1)C(=O)O)C(=O)O)(c1cc(cc(c1)C(=O)O)C(=O)O)C,Cd,5.25433,3.28767,5.23481,16,0.1772266978987135,0.07645259938837921,4.3382503015178697e-05,63.59886909304672
OCETAS,CCc1nnn[nH]1,Ag,2.04914,1.1879,1.84609,505,0.025411044546402122,0.6666666666666666,0.6666666666666666,1.7137670378314076
OCIHAK,OC(=O)c1cc(ccc1C(=O)O)C(=O)O,Cd,1.99061,0.874,1.94879,16,0.08702386385334977,0.17023445463812437,0.004131416965338819,140.4426962198752
OCUFUQ,OC(=O)c1cncnc1,Fe,4.51045,2.25803,4.49481,42,0.34376268231366236,0.2536231884057971,0.0005554607920526065,28.530316133510585
OCUGAX,OC(=O)c1cncnc1,Co,2.19342,1.13446,2.18741,0,0.19665911848073372,0.1340782122905028,0.0005919391048109961,79.16909167706957
OCUNAC,OC(=O)c1ccc(cc1)C(=O)O,Cr,33.55977,13.84449,33.55977,451,0.9486149761704646,1.0,0.0011904761904761904,15.352812763387565
OCUPOS,OP(=O)(CCCCP(=O)(O)O)O,V,4.20376,3.74463,4.18408,375,0.3309512851242988,1.0,0.0,15.99191609091598
OCUQIO,OC=O,Cu,4.12457,2.35575,4.10997,61,0.2752549306649901,1.0,0.0,66.93911074863675
OCUQIO01,OC=O,Cu,4.50133,2.4826,4.4956,61,0.24113742339860286,1.0,0.0,66.92761303489154
OCUQIO02,OC=O,Cu,4.17188,2.38872,4.16801,61,0.276095120936058,1.0,0.0,66.93939389556049
OCUQIO03,OC=O,Cu,4.17188,2.38872,4.16801,61,0.276095120936058,1.0,0.0,66.93939389556049
OCURAG,OP(=O)(CCCP(=O)(O)O)O,V,4.57311,3.42227,4.54829,375,0.3332320114624168,1.0,0.0,16.43395757260486
OCUSUB,OP(=O)(CCCP(=O)(O)O)O,V,4.3134,3.40979,4.30582,375,0.3326121535419067,1.0,0.0,16.429563617419475
OCUTAI,OP(=O)(CCCP(=O)(O)O)O,V,4.43395,3.52882,4.43395,375,0.3327314194599917,1.0,0.0,16.428918529273368
OCUTEM,OP(=O)(CCCP(=O)(O)O)O,V,4.4069,3.4562,4.40363,375,0.33321753749960575,1.0,0.0,16.430409051642172
ODAJIO,O[C@H]([C@H](C(=O)O)O)C(=O)O,Eu,1.86254,0.92258,1.7898,682,0.0,1.0,0.0,0.997636805865787
ODEQAS,c1cnc(cn1)c1[nH]nc(n1)c1ccncc1,Fe,7.44592,5.57988,7.44578,169,0.681534844149352,0.8571428571428571,0.016483516483516484,10.442614547426482
ODEQEW,c1cnc(cn1)c1n[nH]c(n1)c1ccncc1,Fe,8.44694,4.67153,8.2589,169,0.5144577139512306,0.7142857142857142,0.0,9.240285821306003
ODEZAB,COc1ccc2c(c1c1cc(cc(c1)C(=O)O)C(=O)O)ccc(c2c1cc(cc(c1)C(=O)O)C(=O)O)OC,Cu,7.16678,4.44098,7.16678,3,0.14900865966973295,0.10126582278481013,9.48595962305609e-05,98.6109929225908
ODIVUT,OC(=O)c1ccc(cc1)Cn1ncnc1,Co,1.93697,1.26338,1.93697,0,0.07699414429321395,0.02793296089385475,0.007776456153059768,16.341540149049152
ODIXAC,OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cd,5.23176,2.89974,5.23082,16,0.301950337797696,0.18042813455657494,0.00047775978396165863,148.00516300744766
ODIXEG,OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,10.36031,6.80307,10.36031,5,0.3872648283257714,0.28919112383679313,0.00030413471690517364,341.1875514750924
ODIXIK,OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cd,6.69453,4.36853,6.68555,16,0.1621054874289364,0.17940876656472987,0.0004735525351476411,147.29352134221102
ODIZOQ,OC(=O)/C=C/c1ccncc1,Co,2.80286,1.94855,2.79701,0,0.109009931691556,0.06145251396648045,0.0041456528594764844,36.968068377223396
ODIZOQ01,OC(=O)/C=C/c1ccncc1,Co,2.83947,1.92426,2.7932,0,0.10901197982550859,0.06145251396648045,0.0041456528594764844,36.96975641351471
ODODES,OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,6.15587,4.51795,6.10826,5,0.3843440148846953,0.28704366499642087,0.00028975909646749594,338.7212422958853
ODODIW,OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,5.90022,4.2544,5.90022,5,0.38533074425838015,0.2877594846098783,0.0002962339628692904,339.5480971911529
ODODOC,OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cd,4.79419,2.78432,4.79419,16,0.30367154932426643,0.18144750254842,0.0004811206501651201,148.84375958813266
ODODUI,OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,10.65514,7.12723,10.55316,5,0.38726719103289575,0.28919112383679313,0.00030413471690517364,341.19180720972605
ODOJUN,OP(=O)(CCP(=O)(O)O)O,Zn,4.354,1.96936,4.354,79,0.6613427773715006,0.3918918918918919,0.04239787732938415,26.134800562431344
ODOKAU,OP(=O)(CCCP(=O)(O)O)O,Zn,2.89456,1.93689,2.84137,79,0.6024890338610822,0.3648648648648649,0.006516105146242135,25.373547577135312
ODOXEK,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,5.23075,4.24424,5.23075,16,0.611021194151662,0.3374108053007136,0.008398429473685274,282.5388108240698
ODUMIK,[nH]1cnnc1,Cu,1.68574,0.96215,1.67194,52,0.32716034508426145,1.0,0.0,18.96258485776414
ODUNEH,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Zn,6.66145,4.5555,6.66145,5,0.586089551535235,0.42304939155332855,0.002198146956455099,513.9101892066768
OFACEF,n1ccc(cc1)N(c1ccncc1)c1ccc(cc1)N(c1ccncc1)c1ccncc1,Cu,2.00613,1.09528,1.95996,3,0.676029050862062,0.020253164556962026,0.0004030544738867381,19.553926999652013
OFAWEZ,OC(=O)c1ccc2c(c1)ccc(c2)C(=O)O,Hf,9.42444,7.35369,9.42444,292,0.23729356809003607,0.41666666666666663,0.0030193236714975845,8.514739483067114
OFEGOX,Cc1ccc(cc1)c1nc(c([nH]1)C(=O)O)C(=O)O,Pb,2.878,1.69473,2.86194,257,0.7000000000000001,0.8333333333333333,0.03333333333333333,4.358067284225192
OFEREX,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Eu,5.9722,5.55607,5.9722,8,0.8046746124235739,0.4858299595141701,0.053655830053988864,102.76451010269918
OFERUN,Cc1ncc[nH]1,Zn,11.50831,3.42476,11.50831,218,0.7954681532861435,0.967741935483871,0.0030624534388848804,81.48295285033502
OFERUN01,Cc1ncc[nH]1,Zn,2.41475,1.57523,2.40073,218,0.9994642889177602,0.9784946236559141,0.00756221968479419,81.88092685124263
OFERUN03,Cc1ncc[nH]1,Zn,11.45029,3.4036,11.45029,218,0.7954673865774898,0.967741935483871,0.0030624534388848804,81.48277651642623
OFERUN07,Cc1ncc[nH]1,Zn,11.39901,3.32978,11.39901,218,0.7954551446582118,0.967741935483871,0.0030624534388848804,81.47996101999637
OFERUN08,Cc1ncc[nH]1,Zn,3.49518,2.01669,3.25817,218,1.0,0.9784946236559141,0.00756221968479419,82.00413405472298
OFIDAJ,OC(=O)C(=O)O,Bi,5.68376,4.78062,5.68376,175,0.2715730972788606,1.0,0.0,10.993024271080353
OFIDOX,OC(=O)CCCC(=O)O,Pb,1.45491,0.86053,1.44635,6,0.15282177037266373,0.11464968152866242,0.02017257335728676,15.895353578008852
OFIFIV,OC(=O)c1cc(cc(c1)C(=O)O)c1ccc(c(c1)N)c1cc(cc(c1)C(=O)O)C(=O)O,Co,4.84652,3.796,4.84652,0,0.11265451719627999,0.0782122905027933,1.342388281098456e-05,46.522907124179625
OFIRUQ,OP(=O)(CN(CP(=O)(O)O)CP(=O)(O)O)O,Al,2.12472,0.70693,2.12472,220,0.17935379286203768,0.3333333333333333,0.0,2.4135959486117744
OFIVAA01,OP(=O)(CCCP(=O)(O)O)O,V,4.24095,2.15908,4.21901,375,0.32980996829655673,1.0,0.0,16.40969990997651
OFIXOR,OC(=O)c1ccc2c(c1)cccn2,Zn,2.1745,1.42135,2.1745,5,0.13672735983153875,0.09806728704366499,0.001478324693797319,111.10639529748988
OFIYUY,Sc1ccncc1,Cu,1.67249,1.15413,1.65947,3,0.23843016482589743,0.021940928270042195,0.0,22.501299075887218
OFODET,OC(=O)c1cc(NNc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Mn,2.25048,1.1295,2.14662,2,0.21770041123996106,0.1762295081967213,0.0004314013644229089,73.4022405803878
OFOJAX,OC(=O)c1ccc(cc1)c1c(c2ccc(cc2)C(=O)O)c(c2ccc(cc2)C(=O)O)c(c(c1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zr,22.61403,21.41107,22.44468,18,0.5400194417209262,0.747191011235955,0.0024116926167236257,116.86642715333055
OFOJEB,OC(c1ccc(cc1)c1c(c2ccc(cc2)C(=O)O)c(c2ccc(cc2)C(=O)O)c(c(c1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)O,Zr,8.3778,6.93758,8.36516,18,0.37208927729326163,0.5393258426966292,0.0005248755693760782,80.21277584790546
OFOKUQ,OC(=O)C(CC(=O)O)CC(=O)O,Mn,2.12501,1.17789,1.56023,224,0.04646846991556863,1.0,0.0,7.59231152412991
OFOQUY,OC(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Ca,4.66039,4.08055,4.66039,78,0.4653623469618964,0.5,0.0046805518988655296,50.55482227098926
OFUCEZ,OC(=O)/C=C/C(=O)O,Ce,4.92552,4.17212,4.92319,683,0.0,1.0,0.0,0.9905377164913204
OFUWIV,OC(=O)CCC(=O)O,Zn,1.70593,1.29657,1.70593,79,0.6025161965222215,0.21621621621621623,0.10369469273578863,14.058913150938828
OFUWIX,OC(=O)COc1ccc(cc1C(=O)O)C(=O)O,Gd,3.30233,0.95795,2.26238,20,0.22979145159633715,0.01886792452830189,0.037258180081203726,2.408835698086813
OFUYUL,Oc1cc(cc(c1)C(=O)O)C(=O)O,Zn,6.57704,4.20847,6.57704,5,0.3458823748785284,0.25697924123120974,0.000400615116930693,305.06642140561104
OGALAK,OC(=O)c1[nH]nc(c1)C(=O)O,K,1.67362,0.65087,1.64872,684,0.0,1.0,0.0,0.9999972265160004
OGALAK01,OC(=O)c1[nH]nc(c1)C(=O)O,K,1.68082,0.66372,1.66847,684,0.0,1.0,0.0,0.9999972265160004
OGEBAF,OC(=O)c1ccc(cc1)C#Cc1cc(cc(c1)C(=O)O)C(=O)O,Cu,13.43484,9.28963,13.03974,3,0.2571900093885943,0.15527426160337554,0.0003512887907754198,157.95128937745096
OGESOJ,OC(=O)C(=O)O,Bi,3.54128,3.39333,3.54122,175,0.3180141832266372,1.0,0.0,10.985452297384988
OGESUP,OC(=O)CCCCC(=O)O,Pb,1.50373,0.90174,1.33052,6,0.14520827029552688,0.10828025477707007,0.018148783276171757,15.574461327851543
OGIBUD,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Zn,6.49659,4.27127,6.49659,5,0.16805214114721445,0.11954187544738726,0.0012764035998692942,143.46168312385453
OGIJIY,OC(=O)[C@@H]1CC[C@H](CC1)C(=O)O,Sm,4.47393,3.63963,4.47239,439,0.3333333333333333,1.0,0.0,1.8089312653987806
OGIYAF,OC=O,Co,4.13297,2.66215,3.95903,59,0.31776110898299237,1.0,0.0,66.9060383938188
OGOJAX,OC(=O)c1cc(C#Cc2ccc(cc2)C(=O)O)cc(c1)C#Cc1ccc(cc1)C(=O)O,Cu,15.34906,9.73806,15.34906,3,0.12722717122431595,0.14008438818565402,0.0002920911903918416,140.52032467832086
OGUJIL,n1ncn(c1)NNn1cnnc1,Cu,4.13175,3.43633,4.11839,297,0.25481853451249964,1.0,0.0,4.999889261994222
OGUJOR,n1ncn(c1)NNn1cnnc1,Cu,4.1213,3.44003,4.1213,297,0.20651714866107795,1.0,0.0,4.999878211844436
OGUPIQ,Nc1cc(cc(c1)C(=O)O)C(=O)O,Co,4.60652,3.18859,4.60652,0,0.21305703260600173,0.14385474860335196,0.00034211867449774025,87.70997733308059
OGURAK,OC(=O)c1ccc(cc1)c1nnn[nH]1,Cu,9.49313,3.41944,9.48651,3,0.12549245996594197,0.06835443037974684,0.007585338838594024,67.75824822115979
OGUSIU,OC(=O)c1cc(cc(c1)C(=O)O)c1cccc(c1)c1cc(cc(c1)C(=O)O)C(=O)O,Mn,4.3895,1.4072,4.3895,2,0.26644727350353364,0.2069672131147541,0.0020398624599758317,85.3776808892737
OGUZIA,OC(=O)[C@H](P(=O)(O)O)O,Zn,4.34698,3.82009,4.34698,447,0.29119415964828477,1.0,0.0,2.9973109395661615
OHAGAH,OC(=O)c1cc(OCc2ccncc2)cc(c1)C(=O)O,Cu,5.37464,3.86782,5.36489,3,0.20365186662029924,0.13670886075949368,0.0005617301265278215,133.71596937081316
OHAGIP,OC(=O)c1cc(OCc2ccncc2)cc(c1)C(=O)O,Cu,10.61849,4.08232,10.61849,3,0.19820956893844718,0.13333333333333333,0.0004649503131238791,130.31505772001597
OHAGOV,OC(=O)c1cc(cc(c1)n1cnnc1)C(=O)O,Cu,4.61847,3.52285,4.61115,3,0.12545579267251625,0.12236286919831224,0.002312336181666433,123.65665497696236
OHAGOV01,OC(=O)c1cc(cc(c1)n1cnnc1)C(=O)O,Cu,4.61443,3.57662,4.61443,3,0.04848698262385772,0.12236286919831224,0.002312336181666433,123.62888538270789
OHAKEO,OC(=O)c1ccc(cc1)n1cncc1,Cd,5.91163,4.87045,5.91033,16,0.13237623130514384,0.07543323139653416,0.001258274226249345,63.459084985285685
OHAYUS,OC(=O)CCn1c(=O)[nH]c(=O)n(c1=O)CCC(=O)O,Gd,2.73408,1.39263,2.73408,49,0.4588551439530102,0.15384615384615385,0.0,1.8345540241026095
OHAZAZ,OC(=O)CCn1c(=O)n(CCC(=O)O)c(=O)n(c1=O)CCC(=O)O,Gd,4.51651,2.66232,4.49753,49,0.6561310994575537,0.5384615384615385,0.07051282051282051,5.984914490190221
